Wavelength (air nm)	Wavelength (vac nm)	Gfactor (J / s / mol)	Einstein A Coeff. (1/s)	Lower level Energy (1/cm)	Upper level Energy (1/cm)	Accuracy	Lower Electronic State	Lower Spin State	Lower Vibrational State	Lower Rotational Quantum Number (N)	Lower Total Angular Momentum (J)	Upper Electronic State	Upper Spin State	Upper Vibrational State	Upper Rotational Quantum Number (N)	Upper Total Angular Momentum (J)	Band Label
225.35796057586884	225.42778792013925	1.1573830973593047e-60	27.7032874146456	2180.59461544	46540.69809808	A	X	e	1	33	33	Pi	f	7	33	33	Q(33)
225.37495579854885	225.44478679714823	1.9329786905335714e-72	14.0076889222882	2732.74436776	47089.50303168	A	X	e	1	42	42	Pi	e	7	43	43	R(42)
225.37993286227888	225.44976493110468	2.5315845479740858e-53	13.5863179513381	1884.63110176	46240.41032848	A	X	e	1	27	27	Pi	e	7	26	26	P(27)
225.39044386933665	225.4602781984413	9.232288339302736e-62	27.6913124740087	2235.542826	46589.253732	A	X	e	1	34	34	Pi	f	7	34	34	Q(34)
225.40928610002192	225.47912448121525	1.521524064610811e-73	13.9977148969887	2802.07797024	47152.081648	A	X	e	1	43	43	Pi	e	7	44	44	R(43)
225.41379055555726	225.483629905501	2.2030251765323318e-54	13.5896939993709	1929.93839904	46279.05591232	A	X	e	1	28	28	Pi	e	7	27	27	P(28)
225.42391885311093	225.49376038136853	8.862608733630751e-63	27.678979166969	2292.094216	46639.219312	A	X	e	1	35	35	Pi	f	7	35	35	Q(35)
225.44464259041496	225.51448857608105	9.344414223148742e-75	13.9877141295418	2873.003464	47216.052388	A	X	e	1	44	44	Pi	e	7	45	45	R(44)
225.44862208407258	225.51846892572433	1.8836741550955117e-55	13.5922229156697	1976.854954	46319.12123328	A	X	e	1	29	29	Pi	e	7	28	28	P(29)
225.458388713276	225.5282376557865	6.798605995458811e-64	27.6662869663216	2350.24765984	46690.59325888	A	X	e	1	36	36	Pi	f	7	36	36	Q(36)
225.48102936032836	225.55088317333093	4.367663006411068e-76	13.97767600109	2945.519434	47281.41322128	A	X	e	1	45	45	Pi	e	7	46	46	R(45)
225.48443002804729	225.55428457265006	1.5251838804770659e-56	13.5939728568804	2025.379834	46360.605028	A	X	e	1	30	30	Pi	e	7	29	29	P(30)
225.49385673122828	225.56371330389663	4.414205280144601e-65	27.6532353310391	2410.00199976	46743.37394832	A	X	e	1	37	37	Pi	f	7	37	37	Q(37)
225.51845059883854	225.58831246305067	2.7702586559753854e-77	13.9675907468693	3019.62443304	47348.16207232	A	X	e	1	46	46	Pi	e	7	47	47	R(46)
225.52121706140457	225.5910795208774	1.274776666559983e-57	13.5950030149126	2075.51207424	46403.505988	A	X	e	1	31	31	Pi	e	7	30	30	P(31)
225.53032628404836	225.6001907036082	3.8995198291626595e-66	27.6398237063765	2471.35604584	46797.55971088	A	X	e	1	38	38	Pi	f	7	38	38	Q(38)
225.5569105939664	225.6267807342953	1.9270162561840578e-78	13.9574493675718	3095.31698176	47416.29682048	A	X	e	1	47	47	Pi	e	7	48	48	R(47)
225.55898595208538	225.62885653904658	1.0202498791068698e-58	13.5953650388095	2127.25067776	46447.82275968	A	X	e	1	32	32	Pi	e	7	31	31	P(32)
225.5678008448844	225.6376733289219	2.726932059250784e-67	27.6260515239807	2534.308576	46853.148832	A	X	e	1	39	39	Pi	f	7	39	39	Q(39)
225.59641373315895	225.6662923755708	1.1198705323056503e-79	13.947243551462	3172.59556864	47485.8153	A	X	e	1	48	48	Pi	e	7	49	49	R(48)
225.59773956237706	225.66761849016748	8.176860167182069e-60	13.5951041941284	2180.59461544	46493.55394432	A	X	e	1	33	33	Pi	e	7	32	32	P(33)
225.60628398334728	225.67616475032503	1.6115422448877208e-68	27.6119182020025	2598.858336	46910.139552	A	X	e	1	40	40	Pi	f	7	40	40	Q(40)
225.63696450378401	225.7068518753293	1.0259062690287149e-80	13.9369656057562	3251.45865	47556.7153	A	X	e	1	49	49	Pi	e	7	50	50	R(49)
225.63748084925274	225.7073683319591	5.672351330441028e-61	13.5942603146803	2235.542826	46540.69809808	A	X	e	1	34	34	Pi	e	7	33	33	P(34)
225.645779365918	225.71566863519925	1.0016095003355708e-69	27.5974231452112	2665.00403944	46968.53006608	A	X	e	1	41	41	Pi	f	7	41	41	Q(41)
225.67821286472198	225.7481091172004	4.526086554997099e-62	13.5928685887584	2292.094216	46589.253732	A	X	e	1	35	35	Pi	e	7	34	34	P(35)
225.68629075636682	225.75618874823954	5.7394253078604125e-71	27.5825657451132	2732.74436776	47028.31852432	A	X	e	1	42	42	Pi	f	7	42	42	Q(42)
225.71993875619305	225.7898439940927	4.346020537990324e-63	13.5909602124938	2350.24765984	46639.219312	A	X	e	1	36	36	Pi	e	7	35	35	P(36)
225.7278220161848	225.7977289518862	3.7981853362242386e-72	27.5673453800733	2802.07797024	47089.50303168	A	X	e	1	43	43	Pi	f	7	43	43	Q(43)
225.7626617668468	225.83257620663338	3.3347007191042904e-64	13.588562935818	2410.00199976	46690.59325888	A	X	e	1	37	37	Pi	e	7	36	36	P(37)
225.770377105028	225.84029320676882	2.9900328644253836e-73	27.5517614154388	2873.003464	47152.081648	A	X	e	1	44	44	Pi	f	7	44	44	Q(44)
225.8063852360214	225.87630909500123	2.1656446562785857e-65	13.5857015210828	2471.35604584	46743.37394832	A	X	e	1	38	38	Pi	e	7	37	37	P(38)
225.81396008117358	225.88388557216285	1.836506374464045e-74	27.5358132036672	2945.519434	47216.052388	A	X	e	1	45	45	Pi	f	7	45	45	Q(45)
225.85111259961	225.92104609595373	1.9135291961674331e-66	13.5823981302147	2534.308576	46797.55971088	A	X	e	1	39	39	Pi	e	7	38	38	P(39)
225.85857510198906	225.9285102064587	8.584760560232608e-76	27.5195000844573	3019.62443304	47281.41322128	A	X	e	1	46	46	Pi	f	7	46	46	Q(46)
225.89684739046896	225.96679074323578	1.3383811588547218e-67	13.5786726530723	2598.858336	46853.148832	A	X	e	1	40	40	Pi	e	7	39	39	P(40)
225.904226424414	225.97417136764378	5.445451071713041e-77	27.5028213848827	3095.31698176	47348.16207232	A	X	e	1	47	47	Pi	f	7	47	47	Q(47)
225.94359323883904	226.0135466680008	7.910820963802239e-69	13.574542987167	2665.00403944	46910.139552	A	X	e	1	41	41	Pi	e	7	40	40	P(41)
225.95091840545464	226.02087341379743	3.788169689226527e-78	27.4857764195288	3172.59556864	47416.29682048	A	X	e	1	48	48	Pi	f	7	48	48	Q(48)
225.99135387277815	226.06131759924372	4.917518613816515e-70	13.5700252769513	2732.74436776	46968.53006608	A	X	e	1	42	42	Pi	e	7	41	41	P(42)
225.9986555026922	226.0686208035988	2.201601146471878e-79	27.4683644906336	3251.45865	47485.8153	A	X	e	1	49	49	Pi	f	7	49	49	Q(49)
226.04013311860643	226.11010736424603	2.8182370939118845e-71	13.5651341193362	2802.07797024	47028.31852432	A	X	e	1	43	43	Pi	e	7	42	42	P(43)
226.0474422748035	226.11741809684827	2.016980888924725e-80	27.4505848882309	3331.90465	47556.7153	A	X	e	1	50	50	Pi	f	7	50	50	Q(50)
226.08993490136382	226.1599198890337	1.86526725943815e-72	13.55988274087	2873.003464	47089.50303168	A	X	e	1	44	44	Pi	e	7	43	43	P(44)
226.14076324527986	226.21075919884694	1.468558726699153e-73	13.5542831510381	2945.519434	47152.081648	A	X	e	1	45	45	Pi	e	7	44	44	P(45)
226.19262227425662	226.26262941862336	9.020970055313564e-75	13.5483462753569	3019.62443304	47216.052388	A	X	e	1	46	46	Pi	e	7	45	45	P(46)
226.2455162123635	226.31553477349306	4.2172540165932204e-76	13.5420820713047	3095.31698176	47281.41322128	A	X	e	1	47	47	Pi	e	7	46	46	P(47)
226.2994493843462	226.3694795892874	2.6752959572441458e-77	13.5354996296174	3172.59556864	47348.16207232	A	X	e	1	48	48	Pi	e	7	47	47	P(48)
226.35442621614794	226.42446829306058	1.8612285124731092e-78	13.5286072630639	3251.45865	47416.29682048	A	X	e	1	49	49	Pi	e	7	48	48	P(49)
226.41045123544345	226.4805054136241	1.0817760574799275e-79	13.5214125844698	3331.90465	47485.8153	A	X	e	1	50	50	Pi	e	7	49	49	P(50)
227.8836416194566	227.9540150535044	2.973362181192552e-37	19.0009117702878	89.862586	43958.35947408	A	X	e	0	10	10	Pi	e	5	11	11	R(10)
227.8851677369549	227.95554150276192	5.160048233873856e-38	18.9371949675607	107.83121184	43976.03434512	A	X	e	0	11	11	Pi	e	5	12	12	R(11)
227.88753294784843	227.95790722782735	8.153237534869661e-39	18.8826549458555	127.43186976	43995.17974308	A	X	e	0	12	12	Pi	e	5	13	13	R(12)
227.89073826575515	227.96111324254443	1.2309960402710735e-39	18.8353512275637	148.66417384	44015.795097	A	X	e	0	13	13	Pi	e	5	14	14	R(13)
227.89478478406878	227.96516064055194	1.7487197118718103e-40	18.7938440367674	171.527706	44037.879792	A	X	e	0	14	14	Pi	e	5	15	15	R(14)
227.89967367604626	227.9700505953712	2.421390944054741e-41	18.7570425683933	196.022016	44061.43316928	A	X	e	0	15	15	Pi	e	5	16	16	R(15)
227.90540619490417	227.97578436050222	3.146829602184164e-42	18.7241052793798	222.14662144	44086.45452612	A	X	e	0	16	16	Pi	e	5	17	17	R(16)
227.91198367392204	227.98236326952764	3.723732559816558e-43	18.6943725178522	249.90100776	44112.94311588	A	X	e	0	17	17	Pi	e	5	18	18	R(17)
227.91940752655427	227.98978873622426	4.1080480502601423e-44	18.6673198817912	279.28462824	44140.898148	A	X	e	0	18	18	Pi	e	5	19	19	R(18)
227.9276792465502	227.99806225468325	4.372960696054463e-45	18.6425252288317	310.296904	44170.318788	A	X	e	0	19	19	Pi	e	5	20	20	R(19)
227.93680040808172	228.00718539943765	4.239171457677092e-46	18.6196448926384	342.937224	44201.20415748	A	X	e	0	20	20	Pi	e	5	21	21	R(20)
227.93951357504852	228.0098991563455	2.233673134339832e-34	36.3916428673232	34.31499624	43892.05993188	A	X	e	0	6	6	Pi	f	5	6	6	Q(6)
227.94534594316377	228.01573279265187	7.931762921216732e-35	36.3888497682451	45.75227776	43902.37514112	A	X	e	0	7	7	Pi	f	5	7	7	Q(7)
227.94677266587937	228.0171598255989	3.5993382006434655e-47	18.5983962415895	377.20494504	44233.55333412	A	X	e	0	21	21	Pi	e	5	22	22	R(21)
227.95201309477494	228.0224013940072	2.1229724468307326e-35	36.3856572445978	58.82281344	43914.16307328	A	X	e	0	8	8	Pi	f	5	8	8	Q(8)
227.9575977553763	228.0279872690005	2.869005458574058e-48	18.5785446905728	413.09939176	44267.36535168	A	X	e	0	22	22	Pi	e	5	23	23	R(22)
227.95951566541666	228.02990559609955	4.904500120643709e-36	36.3820651323396	73.526346	43927.423377	A	X	e	0	9	9	Pi	f	5	9	9	Q(9)
227.96785437026233	228.03824611427467	1.0103431750991518e-36	36.3780732470011	89.862586	43942.155657	A	X	e	0	10	10	Pi	f	5	10	10	Q(10)
227.96927749286093	228.03966954635086	2.4241686729660785e-49	18.5598938935743	450.61985664	44302.6392	A	X	e	0	23	23	Pi	e	5	24	24	R(23)
227.97703000419324	228.0474237436056	5.689612719194056e-37	36.3736813837137	107.83121184	43958.35947408	A	X	e	0	11	11	Pi	f	5	11	11	Q(11)
227.98181377563714	228.05220855539352	2.0412755954638434e-50	18.5422782439029	489.7656	44339.373825	A	X	e	0	24	24	Pi	e	5	25	25	R(24)
227.98704344187598	228.05743935897013	9.905446562395402e-38	36.3688893172389	127.43186976	43976.03434512	A	X	e	0	12	12	Pi	f	5	12	12	Q(12)
227.99520858219384	228.06560627507642	1.8118761624331424e-51	18.525557072487	530.53585	44377.56812868	A	X	e	0	25	25	Pi	e	5	26	26	R(25)
227.99789563784793	228.06829391513565	1.5693680744598712e-38	36.3636968020026	148.66417384	43995.17974308	A	X	e	0	13	13	Pi	f	5	13	13	Q(13)
228.00946397238096	228.0798647657289	1.6817224471070548e-52	18.5096101120063	572.92980264	44417.22096912	A	X	e	0	26	26	Pi	e	5	27	27	R(26)
228.0095876266098	228.07998844685267	2.3749678900595703e-39	36.3581035721316	171.527706	44015.795097	A	X	e	0	14	14	Pi	f	5	14	14	Q(14)
228.02212052272702	228.09252406895544	3.3805832225990027e-40	36.3521093414935	196.022016	44037.879792	A	X	e	0	15	15	Pi	f	5	15	15	Q(15)
228.02458208759626	228.0949861692475	1.585883275228429e-53	18.4943339159525	616.94662176	44458.33116048	A	X	e	0	27	27	Pi	e	5	28	28	R(27)
228.03549552093787	228.10590197647068	4.68915971898534e-41	36.3457138037395	222.14662144	44061.43316928	A	X	e	0	16	16	Pi	f	5	16	16	Q(16)
228.04056515097892	228.11097270929025	1.612868642760426e-54	18.4796390060271	662.58543904	44500.897473	A	X	e	0	28	28	Pi	e	5	29	29	R(28)
228.04971389627093	228.12012344473467	6.10336367822397e-42	36.3389166323501	249.90100776	44086.45452612	A	X	e	0	17	17	Pi	f	5	17	17	Q(17)
228.05741546761237	228.12782669147913	1.412163068187896e-55	18.4654475807152	709.845354	44544.918633	A	X	e	0	29	29	Pi	e	5	30	30	R(29)
228.06477700416923	228.13518982951766	7.232067801098288e-43	36.3317174806848	279.28462824	44112.94311588	A	X	e	0	18	18	Pi	f	5	18	18	Q(18)
228.07513542473512	228.14555050361153	1.079023397991366e-56	18.4516916603322	758.725434	44590.39332288	A	X	e	0	30	30	Pi	e	5	31	31	R(30)
228.08068628062333	228.15110256715693	7.988061927907349e-44	36.3241159820334	310.296904	44140.898148	A	X	e	0	19	19	Pi	f	5	19	19	Q(19)
228.09372749196115	228.16414661588016	8.861360429827631e-58	18.4383115745326	809.22471424	44637.32018112	A	X	e	0	31	31	Pi	e	5	32	32	R(31)
228.09744324231184	228.16786317469726	8.512298783453568e-45	36.3161117496718	342.937224	44170.318788	A	X	e	0	20	20	Pi	f	5	20	20	Q(20)
228.0975025405791	228.16792248586665	4.745411947882778e-38	17.4317200459565	148.66417384	43976.03434512	A	X	e	0	13	13	Pi	e	5	12	12	P(13)
228.11319422150805	228.18361758110163	7.158617926461106e-59	18.4252547207225	861.34219776	44685.69780228	A	X	e	0	32	32	Pi	e	5	33	33	R(32)
228.11504948675014	228.18547325003996	8.259788363262903e-46	36.3077043769202	377.20494504	44201.20415748	A	X	e	0	21	21	Pi	f	5	21	21	Q(21)
228.1168568016546	228.18728095820987	7.540468382120673e-39	17.4810718288951	171.527706	43995.17974308	A	X	e	0	14	14	Pi	e	5	13	13	P(14)
228.13350669244787	228.20393447210006	7.019156884226398e-47	36.2988934372046	413.09939176	44233.55333412	A	X	e	0	22	22	Pi	f	5	22	22	Q(22)
228.13353824843506	228.20396603495422	5.008645203552968e-60	18.4124745384108	915.07685544	44735.524737	A	X	e	0	33	33	Pi	e	5	34	34	R(33)
228.13705170023317	228.2074802513284	1.1439762449337195e-39	17.5227869207503	196.022016	44015.795097	A	X	e	0	15	15	Pi	e	5	14	14	P(15)
228.15281661907358	228.22324860097123	5.599265675054403e-48	36.2896784841214	450.61985664	44267.36535168	A	X	e	0	23	23	Pi	f	5	23	23	Q(23)
228.15476229088858	228.22519469622395	3.553946889738015e-61	18.3999296569184	970.427626	44786.799492	A	X	e	0	34	34	Pi	e	5	35	35	R(34)
228.15808837181754	228.22852150101752	1.6318706600465976e-40	17.5583048108647	222.14662144	44037.879792	A	X	e	0	16	16	Pi	e	5	15	15	P(16)
228.17298110762823	228.24341747809942	4.734427522433965e-49	36.2800590515053	489.7656	44302.6392	A	X	e	0	24	24	Pi	f	5	24	24	Q(24)
228.1768691503583	228.24730636706013	2.747378940692197e-62	18.387583183201	1027.393416	44839.52053008	A	X	e	0	35	35	Pi	e	5	36	36	R(35)
228.17996803237733	228.25040592355901	2.2677800129327825e-41	17.5887159974881	249.90100776	44061.43316928	A	X	e	0	17	17	Pi	e	5	16	16	P(17)
228.19400208062717	228.26444302646445	3.989169926482698e-50	36.2700346534997	530.53585	44339.373825	A	X	e	0	25	25	Pi	f	5	25	25	Q(25)
228.19986171194074	228.2703039332396	1.8779430403906867e-63	18.3754021036294	1085.97309984	44893.68627012	A	X	e	0	36	36	Pi	e	5	37	37	R(36)
228.20269197848702	228.27313481585898	2.956550530246154e-42	17.6148616966568	279.28462824	44086.45452612	A	X	e	0	18	18	Pi	e	5	17	17	P(18)
228.21588154228965	228.28632725077023	3.5429106185846064e-51	36.2596047846315	572.92980264	44377.56812868	A	X	e	0	26	26	Pi	f	5	26	26	Q(26)
228.223742944613	228.2941903644404	1.3550233111532372e-64	18.3633567790096	1146.16551976	44949.29508708	A	X	e	0	37	37	Pi	e	5	38	38	R(37)
228.2262615874719	228.29670955559382	3.508357030099558e-43	17.6374012130671	310.296904	44112.94311588	A	X	e	0	19	19	Pi	e	5	18	18	P(19)
228.23862157873765	228.3090722376431	3.2901378125041505e-52	36.2487689198877	616.94662176	44417.22096912	A	X	e	0	27	27	Pi	f	5	27	27	Q(27)
228.24851590151547	228.3189687145243	9.585167904087147e-66	18.3514205163185	1207.96948584	45006.345312	A	X	e	0	38	38	Pi	e	5	39	39	R(38)
228.25067831756155	228.32113160136396	3.880040615506379e-44	17.656858581459	342.937224	44140.898148	A	X	e	0	20	20	Pi	e	5	19	19	P(20)
228.26222435820245	228.3326801558387	3.1041216669423594e-53	36.237526514796	662.58543904	44458.33116048	A	X	e	0	28	28	Pi	f	5	28	28	Q(28)
228.27418372024354	228.34464212182877	5.046412732014118e-67	18.3395692038961	1271.383776	45064.835232	A	X	e	0	39	39	Pi	e	5	40	40	R(39)
228.27594370805224	228.34640249285584	4.1393695759035154e-45	17.6736555568729	377.20494504	44170.318788	A	X	e	0	21	21	Pi	e	5	20	20	P(21)
228.28669213124016	228.35715325645748	3.1583189030719895e-54	36.2258770055085	709.845354	44500.897473	A	X	e	0	29	29	Pi	f	5	29	29	Q(29)
228.30074962314922	228.3712138094687	3.1594137915011784e-68	18.3277809993917	1336.407136	45124.76309028	A	X	e	0	40	40	Pi	e	5	41	41	R(40)
228.30205937947616	228.37252385101192	4.02065051173794e-46	17.6881353983323	413.09939176	44201.20415748	A	X	e	0	22	22	Pi	e	5	21	21	P(22)
228.3120272309555	228.38249387316873	2.7663988720207293e-55	36.2138198088881	758.725434	44544.918633	A	X	e	0	30	30	Pi	f	5	30	30	Q(30)
228.32821691765133	228.398687085647	2.3939048340369884e-69	18.3160360617746	1403.03827944	45186.12708612	A	X	e	0	41	41	Pi	e	5	42	42	R(41)
228.32902703378062	228.39949737820916	3.419849958279811e-47	17.7005803102212	450.61985664	44233.55333412	A	X	e	0	23	23	Pi	e	5	22	22	P(23)
228.33823207323434	228.40870442244315	2.1145543123830725e-56	36.2013543225989	809.22471424	44590.39332288	A	X	e	0	31	31	Pi	f	5	31	31	Q(31)
228.3565889965568	228.42706534397516	1.7593748393317875e-70	18.3043163203196	1471.27588776	45248.92537488	A	X	e	0	42	42	Pi	e	5	43	43	R(42)
228.35684845451382	228.42732485844527	2.7302874294093165e-48	17.7112244305535	489.7656	44267.36535168	A	X	e	0	24	24	Pi	e	5	23	23	P(24)
228.36530915698546	228.4357874037942	1.7371321240347524e-57	36.1884799251991	861.34219776	44637.32018112	A	X	e	0	32	32	Pi	f	5	32	32	Q(32)
228.38552550701948	228.45600815753352	2.3102838569000373e-49	17.7202636384514	530.53585	44302.6392	A	X	e	0	25	25	Pi	e	5	24	24	P(25)
228.3858693383896	228.45635206380322	1.1814937795469026e-71	18.2926052747504	1541.11861024	45313.156068	A	X	e	0	43	43	Pi	e	5	44	44	R(43)
228.3932610643899	228.4637454000283	1.403762849011047e-58	36.1751959762373	915.07685544	44685.69780228	A	X	e	0	33	33	Pi	f	5	33	33	Q(33)
228.4150601386404	228.48554922330592	1.9479171548875756e-50	17.7278630539916	572.92980264	44339.373825	A	X	e	0	26	26	Pi	e	5	25	25	P(26)
228.41606150773154	228.48655081056	5.160037482354875e-73	18.2808878217482	1612.565064	45378.817233	A	X	e	0	44	44	Pi	e	5	45	45	R(44)
228.4220904611604	228.4925810775039	9.824391317015634e-60	36.1615018163526	970.427626	44735.524737	A	X	e	0	34	34	Pi	f	5	34	34	Q(34)
228.44545437892947	228.51595008582473	1.7310563454287285e-51	17.7341628399835	616.94662176	44377.56812868	A	X	e	0	27	27	Pi	e	5	26	26	P(27)
228.44716915557123	228.51766523610274	3.934096107312445e-74	18.2691501038572	1685.613834	45445.90689348	A	X	e	0	45	45	Pi	e	5	46	46	R(45)
228.45180009680934	228.52229718639933	6.972793471827154e-61	36.1473967673768	1027.393416	44786.799492	A	X	e	0	35	35	Pi	f	5	35	35	Q(35)
228.47671033986973	228.54721285760226	1.608437253519324e-52	17.7392827379141	662.58543904	44417.22096912	A	X	e	0	28	28	Pi	e	5	27	27	P(28)
228.47919601966447	228.5496990790769	2.5510666887511915e-75	18.2573793774856	1760.26347304	45514.42302912	A	X	e	0	46	46	Pi	e	5	47	47	R(46)
228.48239280492504	228.5528965609897	5.391572209760797e-62	36.1328801324411	1085.97309984	44839.52053008	A	X	e	0	36	36	Pi	f	5	36	36	Q(36)
228.50883021610258	228.57933973382927	1.5182605687577486e-53	17.7433256489676	709.845354	44458.33116048	A	X	e	0	29	29	Pi	e	5	28	28	P(29)
228.5121459249035	228.58265616528615	1.7266645043744123e-76	18.2455638972476	1836.51250176	45584.36357568	A	X	e	0	47	47	Pi	e	5	48	48	R(47)
228.51387150345832	228.58438211993325	3.686137523059637e-63	36.1179511960855	1146.16551976	44893.68627012	A	X	e	0	37	37	Pi	f	5	37	37	Q(37)
228.5418162851647	228.61233299261224	1.5454744326218493e-54	17.7463804867116	758.725434	44500.897473	A	X	e	0	30	30	Pi	e	5	29	29	P(30)
228.5460227836973	228.61654040807258	8.174677932753072e-78	18.2336928143342	1914.35940864	45655.726425	A	X	e	0	48	48	Pi	e	5	49	49	R(48)
228.54623919501765	228.6167568665664	2.660235503035993e-64	36.102609224371	1207.96948584	44949.29508708	A	X	e	0	38	38	Pi	f	5	38	38	Q(38)
228.57567090773392	228.6461949952187	1.3542584332040493e-55	17.7485244686099	809.22471424	44544.918633	A	X	e	0	31	31	Pi	e	5	30	30	P(31)
228.57949896717304	228.65002388920817	1.8821307792464377e-65	36.0868534649963	1271.383776	45006.345312	A	X	e	0	39	39	Pi	f	5	39	39	Q(39)
228.58083059636223	228.65135580870717	7.632088147547319e-79	18.2217560869704	1993.80265	45728.509425	A	X	e	0	49	49	Pi	e	5	50	50	R(49)
228.61039652788327	228.68092818633184	1.0355493617781122e-56	17.7498249710655	861.34219776	44590.39332288	A	X	e	0	32	32	Pi	e	5	31	31	P(32)
228.6136539927707	228.68418636147447	9.9106627293989e-67	36.0706831474163	1336.407136	45064.835232	A	X	e	0	40	40	Pi	f	5	40	40	Q(40)
228.64599567334386	228.7165350943134	8.510122108329436e-58	17.7503410420058	915.07685544	44637.32018112	A	X	e	0	33	33	Pi	e	5	32	32	P(33)
228.64870753025548	228.71924754260112	6.2056874438819146e-68	36.0540974829656	1403.03827944	45124.76309028	A	X	e	0	41	41	Pi	f	5	41	41	Q(41)
228.68247095577712	228.75301833147586	6.879149029749577e-59	17.7501246425654	970.427626	44685.69780228	A	X	e	0	34	34	Pi	e	5	33	33	P(34)
228.68466292400436	228.755210777777	4.702705493817457e-69	36.0370956649838	1471.27588776	45186.12708612	A	X	e	0	42	42	Pi	f	5	42	42	Q(42)
228.71982507105545	228.79038059436326	4.815848875433838e-60	17.7492216728358	1027.393416	44735.524737	A	X	e	0	35	35	Pi	e	5	34	34	P(35)
228.72152360466848	228.79207949848652	3.4566169219003385e-70	36.0196768689451	1541.11861024	45248.92537488	A	X	e	0	43	43	Pi	f	5	43	43	Q(43)
228.75806079955206	228.82862466404106	3.418923792864028e-61	17.7476728242581	1085.97309984	44786.799492	A	X	e	0	36	36	Pi	e	5	35	35	P(36)
228.7592930895255	228.82985722286185	2.3215130272312645e-71	36.0018402525913	1612.565064	45313.156068	A	X	e	0	44	44	Pi	f	5	44	44	Q(44)
228.79718100643987	228.8677534063952	2.6442563704361054e-62	17.745514291907	1146.16551976	44839.52053008	A	X	e	0	37	37	Pi	e	5	36	36	P(37)
228.79797498284196	228.8685475560455	1.013992002597144e-72	35.9835849560672	1685.613834	45378.817233	A	X	e	0	45	45	Pi	f	5	45	45	Q(45)
228.83718864199972	228.9077697724404	1.8082400121123817e-63	17.7427783728198	1207.96948584	44893.68627012	A	X	e	0	38	38	Pi	e	5	37	37	P(38)
228.83757297624516	228.90815419056224	7.731506316301579e-74	35.9649101020606	1760.26347304	45445.90689348	A	X	e	0	46	46	Pi	f	5	46	46	Q(46)
228.87808674193752	228.94867679863734	1.3052468191292394e-64	17.7394939710887	1271.383776	44949.29508708	A	X	e	0	39	39	Pi	e	5	38	38	P(39)
228.87809084910515	228.94868090670144	5.01388319566076e-75	35.9458147959451	1836.51250176	45514.42302912	A	X	e	0	47	47	Pi	f	5	47	47	Q(47)
228.91953246892754	228.99013157290958	3.3938265962038505e-76	35.9262981259264	1914.35940864	45584.36357568	A	X	e	0	48	48	Pi	f	5	48	48	Q(48)
228.91987842771124	228.9904776072198	9.23639771993352e-66	17.7356870262419	1336.407136	45006.345312	A	X	e	0	40	40	Pi	e	5	39	39	P(40)
228.96190179175588	229.03251014619315	1.6068594957960201e-77	35.9063591631919	1993.80265	45655.726425	A	X	e	0	49	49	Pi	f	5	49	49	Q(49)
228.9625669068668	229.03317540653066	4.864392695439822e-67	17.7313808781699	1403.03827944	45064.835232	A	X	e	0	41	41	Pi	e	5	40	40	P(41)
229.00520286258492	229.0758206725318	1.500281294511145e-78	35.8859969620645	2074.84065	45728.509425	A	X	e	0	50	50	Pi	f	5	50	50	Q(50)
